actual_rul,predicted_rul,status,risk,maintenance
54,44.3439,not good, high risk, need maintenance
53,41.5471,not good, high risk, need maintenance
52,38.431004,not good, high risk, need maintenance
51,41.36422,not good, high risk, need maintenance
50,42.021004,not good, high risk, need maintenance
49,41.20745,not good, high risk, need maintenance
48,40.102165,not good, high risk, need maintenance
47,41.83983,not good, high risk, need maintenance
46,42.002857,not good, high risk, need maintenance
45,39.4254,not good, high risk, need maintenance
44,42.098183,not good, high risk, need maintenance
43,44.37079,not good, high risk, need maintenance
42,41.335667,not good, high risk, need maintenance
41,36.022472,not good, high risk, need maintenance
40,33.29938,not good, high risk, need maintenance
39,32.499374,not good, high risk, need maintenance
38,33.247124,not good, high risk, need maintenance
37,33.48035,not good, high risk, need maintenance
36,33.05356,not good, high risk, need maintenance
35,31.75869,not good, high risk, need maintenance
34,31.056574,not good, high risk, need maintenance
33,30.891832,not good, high risk, need maintenance
32,31.141161,not good, high risk, need maintenance
31,30.404413,not good, high risk, need maintenance
30,25.201466,extremely bad, very high risk, immediate maintenance required
29,22.66491,extremely bad, very high risk, immediate maintenance required
28,23.626617,extremely bad, very high risk, immediate maintenance required
27,24.499243,extremely bad, very high risk, immediate maintenance required
26,24.565046,extremely bad, very high risk, immediate maintenance required
25,26.537283,extremely bad, very high risk, immediate maintenance required
24,26.161663,extremely bad, very high risk, immediate maintenance required
23,19.992476,extremely bad, very high risk, immediate maintenance required
22,14.1809845,extremely bad, very high risk, immediate maintenance required
21,14.135246,extremely bad, very high risk, immediate maintenance required
20,14.829022,extremely bad, very high risk, immediate maintenance required
19,15.961448,extremely bad, very high risk, immediate maintenance required
18,14.25846,extremely bad, very high risk, immediate maintenance required
17,13.811893,extremely bad, very high risk, immediate maintenance required
16,14.530884,extremely bad, very high risk, immediate maintenance required
15,15.346032,extremely bad, very high risk, immediate maintenance required
14,14.702211,extremely bad, very high risk, immediate maintenance required
13,11.283261,extremely bad, very high risk, immediate maintenance required
12,7.933175,extremely bad, very high risk, immediate maintenance required
11,6.8651505,extremely bad, very high risk, immediate maintenance required
10,6.1222734,extremely bad, very high risk, immediate maintenance required
9,5.307604,extremely bad, very high risk, immediate maintenance required
8,4.3824525,extremely bad, very high risk, immediate maintenance required
7,3.5396094,extremely bad, very high risk, immediate maintenance required
6,3.0095587,extremely bad, very high risk, immediate maintenance required
5,3.0508387,extremely bad, very high risk, immediate maintenance required
4,3.1065648,extremely bad, very high risk, immediate maintenance required
3,2.0141659,extremely bad, very high risk, immediate maintenance required
2,2.5652823,extremely bad, very high risk, immediate maintenance required
1,2.963009,extremely bad, very high risk, immediate maintenance required
0,3.2731152,extremely bad, very high risk, immediate maintenance required
116,117.8702,great,no risk, No maintenance required
115,117.13605,great,no risk, No maintenance required
114,119.05519,great,no risk, No maintenance required
113,116.83302,great,no risk, No maintenance required
112,119.18736,great,no risk, No maintenance required
111,117.446754,great,no risk, No maintenance required
110,116.40218,great,no risk, No maintenance required
109,120.73775,great,no risk, No maintenance required
108,116.47518,great,no risk, No maintenance required
107,116.13524,great,no risk, No maintenance required
106,117.60745,great,no risk, No maintenance required
105,116.572136,great,no risk, No maintenance required
104,115.37944,great,no risk, No maintenance required
103,116.64656,great,no risk, No maintenance required
102,121.85123,great,no risk, No maintenance required
101,119.79047,great,no risk, No maintenance required
100,116.35882,great,no risk, No maintenance required
99,115.6568,great,no risk, No maintenance required
98,114.89105,great,no risk, No maintenance required
97,113.90671,great,no risk, No maintenance required
96,113.41366,great,no risk, No maintenance required
95,112.5273,great,no risk, No maintenance required
94,113.22209,great,no risk, No maintenance required
93,113.66911,great,no risk, No maintenance required
92,115.93809,great,no risk, No maintenance required
91,115.81234,great,no risk, No maintenance required
90,113.62608,great,no risk, No maintenance required
89,110.94852,great,no risk, No maintenance required
88,113.01422,great,no risk, No maintenance required
87,113.39415,great,no risk, No maintenance required
86,113.529686,great,no risk, No maintenance required
85,112.09076,great,no risk, No maintenance required
84,114.034294,great,no risk, No maintenance required
83,110.98132,great,no risk, No maintenance required
82,111.06534,great,no risk, No maintenance required
81,110.56472,great,no risk, No maintenance required
80,112.96759,great,no risk, No maintenance required
79,111.27198,great,no risk, No maintenance required
78,114.53735,great,no risk, No maintenance required
77,115.27336,great,no risk, No maintenance required
76,110.916916,great,no risk, No maintenance required
75,108.47037,great,no risk, No maintenance required
74,113.747986,great,no risk, No maintenance required
73,111.87871,great,no risk, No maintenance required
72,108.848274,great,no risk, No maintenance required
71,110.41072,great,no risk, No maintenance required
70,109.36863,great,no risk, No maintenance required
69,107.315125,great,no risk, No maintenance required
68,106.92505,great,no risk, No maintenance required
67,113.07863,great,no risk, No maintenance required
66,112.270226,great,no risk, No maintenance required
65,111.16452,great,no risk, No maintenance required
64,108.237335,great,no risk, No maintenance required
63,105.967285,great,no risk, No maintenance required
62,106.89546,great,no risk, No maintenance required
61,106.35144,great,no risk, No maintenance required
60,102.05405,great,no risk, No maintenance required
59,95.155136,good, medium risk,continue monitoring
58,89.3801,good, medium risk,continue monitoring
57,96.102905,good, medium risk,continue monitoring
56,94.133316,good, medium risk,continue monitoring
55,89.29821,good, medium risk,continue monitoring
54,88.598724,good, medium risk,continue monitoring
53,85.12629,good, medium risk,continue monitoring
52,94.175415,good, medium risk,continue monitoring
51,101.73992,great,no risk, No maintenance required
50,101.010704,great,no risk, No maintenance required
49,100.37088,great,no risk, No maintenance required
48,88.46227,good, medium risk,continue monitoring
47,78.897644,good, medium risk,continue monitoring
46,65.810905,good, medium risk,continue monitoring
45,55.38936,not good, high risk, need maintenance
44,59.222717,not good, high risk, need maintenance
43,59.261826,not good, high risk, need maintenance
42,57.283524,not good, high risk, need maintenance
41,50.995766,not good, high risk, need maintenance
40,47.643524,not good, high risk, need maintenance
39,50.30277,not good, high risk, need maintenance
38,59.392906,not good, high risk, need maintenance
37,66.1521,good, medium risk,continue monitoring
36,60.6994,good, medium risk,continue monitoring
35,56.203526,not good, high risk, need maintenance
34,51.494217,not good, high risk, need maintenance
33,41.998096,not good, high risk, need maintenance
32,38.409966,not good, high risk, need maintenance
31,40.471832,not good, high risk, need maintenance
30,42.277836,not good, high risk, need maintenance
29,41.227837,not good, high risk, need maintenance
28,35.29868,not good, high risk, need maintenance
27,35.14106,not good, high risk, need maintenance
26,33.811287,not good, high risk, need maintenance
25,32.277813,not good, high risk, need maintenance
24,27.005114,extremely bad, very high risk, immediate maintenance required
23,22.242186,extremely bad, very high risk, immediate maintenance required
22,26.379492,extremely bad, very high risk, immediate maintenance required
21,24.268658,extremely bad, very high risk, immediate maintenance required
20,20.64978,extremely bad, very high risk, immediate maintenance required
19,16.49426,extremely bad, very high risk, immediate maintenance required
18,14.369758,extremely bad, very high risk, immediate maintenance required
17,14.857813,extremely bad, very high risk, immediate maintenance required
