actual_rul,predicted_rul,status,risk,maintenance
51,44.63619,not good, high risk, need maintenance
50,43.619217,not good, high risk, need maintenance
49,43.91029,not good, high risk, need maintenance
48,43.32274,not good, high risk, need maintenance
47,42.60727,not good, high risk, need maintenance
46,42.219147,not good, high risk, need maintenance
45,40.5072,not good, high risk, need maintenance
44,40.375793,not good, high risk, need maintenance
43,39.57326,not good, high risk, need maintenance
42,37.095764,not good, high risk, need maintenance
41,35.76345,not good, high risk, need maintenance
40,34.246864,not good, high risk, need maintenance
39,33.45582,not good, high risk, need maintenance
38,33.049255,not good, high risk, need maintenance
37,32.90063,not good, high risk, need maintenance
36,32.44452,not good, high risk, need maintenance
35,31.156542,not good, high risk, need maintenance
34,30.351717,not good, high risk, need maintenance
33,28.899448,extremely bad, very high risk, immediate maintenance required
32,28.053175,extremely bad, very high risk, immediate maintenance required
31,26.844713,extremely bad, very high risk, immediate maintenance required
30,24.486423,extremely bad, very high risk, immediate maintenance required
29,23.004725,extremely bad, very high risk, immediate maintenance required
28,22.197313,extremely bad, very high risk, immediate maintenance required
27,20.773834,extremely bad, very high risk, immediate maintenance required
26,20.356236,extremely bad, very high risk, immediate maintenance required
25,20.31068,extremely bad, very high risk, immediate maintenance required
24,19.915041,extremely bad, very high risk, immediate maintenance required
23,17.37627,extremely bad, very high risk, immediate maintenance required
22,15.841912,extremely bad, very high risk, immediate maintenance required
21,15.230153,extremely bad, very high risk, immediate maintenance required
20,14.441316,extremely bad, very high risk, immediate maintenance required
19,14.213525,extremely bad, very high risk, immediate maintenance required
18,13.415707,extremely bad, very high risk, immediate maintenance required
17,12.791275,extremely bad, very high risk, immediate maintenance required
16,12.694398,extremely bad, very high risk, immediate maintenance required
15,12.26443,extremely bad, very high risk, immediate maintenance required
14,11.843574,extremely bad, very high risk, immediate maintenance required
13,11.170088,extremely bad, very high risk, immediate maintenance required
12,10.893767,extremely bad, very high risk, immediate maintenance required
11,10.812712,extremely bad, very high risk, immediate maintenance required
10,10.356581,extremely bad, very high risk, immediate maintenance required
9,10.405551,extremely bad, very high risk, immediate maintenance required
8,10.263378,extremely bad, very high risk, immediate maintenance required
7,10.273361,extremely bad, very high risk, immediate maintenance required
6,10.270459,extremely bad, very high risk, immediate maintenance required
5,10.310984,extremely bad, very high risk, immediate maintenance required
4,10.116753,extremely bad, very high risk, immediate maintenance required
3,10.184497,extremely bad, very high risk, immediate maintenance required
2,10.089622,extremely bad, very high risk, immediate maintenance required
1,10.172444,extremely bad, very high risk, immediate maintenance required
0,10.159596,extremely bad, very high risk, immediate maintenance required
116,150.51625,great,no risk, No maintenance required
115,149.43272,great,no risk, No maintenance required
114,151.20839,great,no risk, No maintenance required
113,149.53426,great,no risk, No maintenance required
112,151.47038,great,no risk, No maintenance required
111,150.6021,great,no risk, No maintenance required
110,148.71782,great,no risk, No maintenance required
109,152.24796,great,no risk, No maintenance required
108,149.2393,great,no risk, No maintenance required
107,147.43541,great,no risk, No maintenance required
106,148.80016,great,no risk, No maintenance required
105,148.35138,great,no risk, No maintenance required
104,147.18474,great,no risk, No maintenance required
103,147.50839,great,no risk, No maintenance required
102,152.39217,great,no risk, No maintenance required
101,151.69576,great,no risk, No maintenance required
100,147.6892,great,no risk, No maintenance required
99,145.9906,great,no risk, No maintenance required
98,144.74858,great,no risk, No maintenance required
97,143.04332,great,no risk, No maintenance required
96,142.65463,great,no risk, No maintenance required
95,142.0411,great,no risk, No maintenance required
94,142.3671,great,no risk, No maintenance required
93,143.49107,great,no risk, No maintenance required
92,145.92229,great,no risk, No maintenance required
91,145.85336,great,no risk, No maintenance required
90,142.58641,great,no risk, No maintenance required
89,138.32129,great,no risk, No maintenance required
88,139.03392,great,no risk, No maintenance required
87,140.08891,great,no risk, No maintenance required
86,140.77664,great,no risk, No maintenance required
85,138.88866,great,no risk, No maintenance required
84,139.82707,great,no risk, No maintenance required
83,137.11452,great,no risk, No maintenance required
82,136.47693,great,no risk, No maintenance required
81,134.86879,great,no risk, No maintenance required
80,137.12868,great,no risk, No maintenance required
79,135.68933,great,no risk, No maintenance required
78,138.34955,great,no risk, No maintenance required
77,139.50574,great,no risk, No maintenance required
76,135.81456,great,no risk, No maintenance required
75,132.25613,great,no risk, No maintenance required
74,135.84659,great,no risk, No maintenance required
73,135.45653,great,no risk, No maintenance required
72,131.11345,great,no risk, No maintenance required
71,131.54865,great,no risk, No maintenance required
70,130.98726,great,no risk, No maintenance required
69,128.59604,great,no risk, No maintenance required
68,128.94583,great,no risk, No maintenance required
67,134.93648,great,no risk, No maintenance required
66,135.29742,great,no risk, No maintenance required
65,133.68626,great,no risk, No maintenance required
64,129.13731,great,no risk, No maintenance required
63,125.84288,great,no risk, No maintenance required
62,126.13897,great,no risk, No maintenance required
61,126.812416,great,no risk, No maintenance required
60,125.72629,great,no risk, No maintenance required
59,123.70586,great,no risk, No maintenance required
58,120.142746,great,no risk, No maintenance required
57,125.45924,great,no risk, No maintenance required
56,123.98308,great,no risk, No maintenance required
55,119.16246,great,no risk, No maintenance required
54,116.826294,great,no risk, No maintenance required
53,115.337006,great,no risk, No maintenance required
52,122.78343,great,no risk, No maintenance required
51,125.90722,great,no risk, No maintenance required
50,123.42827,great,no risk, No maintenance required
49,121.099915,great,no risk, No maintenance required
48,110.180214,great,no risk, No maintenance required
47,104.21414,great,no risk, No maintenance required
46,98.96417,good, medium risk,continue monitoring
45,94.03666,good, medium risk,continue monitoring
44,95.4621,good, medium risk,continue monitoring
43,92.54559,good, medium risk,continue monitoring
42,92.7489,good, medium risk,continue monitoring
41,89.66838,good, medium risk,continue monitoring
40,88.64644,good, medium risk,continue monitoring
39,90.522705,good, medium risk,continue monitoring
38,93.26741,good, medium risk,continue monitoring
37,94.44788,good, medium risk,continue monitoring
36,92.70537,good, medium risk,continue monitoring
35,91.80034,good, medium risk,continue monitoring
34,88.020065,good, medium risk,continue monitoring
33,77.84658,good, medium risk,continue monitoring
32,70.51605,good, medium risk,continue monitoring
31,66.256325,good, medium risk,continue monitoring
30,62.160275,good, medium risk,continue monitoring
29,52.92618,not good, high risk, need maintenance
28,42.800144,not good, high risk, need maintenance
27,36.462837,not good, high risk, need maintenance
26,30.989023,not good, high risk, need maintenance
25,27.769804,extremely bad, very high risk, immediate maintenance required
24,25.088066,extremely bad, very high risk, immediate maintenance required
23,24.20978,extremely bad, very high risk, immediate maintenance required
22,31.735353,not good, high risk, need maintenance
21,33.790497,not good, high risk, need maintenance
20,31.663275,not good, high risk, need maintenance
19,28.841442,extremely bad, very high risk, immediate maintenance required
18,25.223164,extremely bad, very high risk, immediate maintenance required
